UNITID,LCOLELYN,XLPBOOKS,LPBOOKS,XLEBOOKS,LEBOOKS,XLEDATAB,LEDATAB,XLPMEDIA,LPMEDIA,XLEMEDIA,LEMEDIA,XLPCOLLC,LPCLLCT,XLECOLLC,LECLLCT,XLTCLLCT,LTCLLCT,XLPCRCLT,LPCRCLT,XLECRCLT,LECRCLT,XLTCRCLT,LTCRCLT,XLBRANCH,LBRANCH,XSALWAG,LSALWAG,LFRNGBYN,XLFRNGBN,LFRNGBN,XLEXMSBB,LEXMSBB,XLEXMSCS,LEXMSCS,XLEXMSOT,LEXMSOT,XLEXMSTL,LEXMSTL,XLEXOMPS,LEXOMPS,XLEXOMOT,LEXOMOT,XLEXOMTL,LEXOMTL,XLEXPTOT,LEXPTOT,LSWMSOM,XLILLDPR,LILLDPR,XLILLDRC,LILLDRC,LSUPPVRS
145770,2,"R",14787,"R",2038904,"R",79,"R",953,"R",50455,"R",15740,"R",2089438,"R",2105178,"R",2541,"R",1145197,"R",1147738,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
145813,2,"R",1478708,"R",173897,"R",265,"R",133611,"R",45382,"R",1612319,"R",219544,"R",1831863,"R",88609,"R",16830,"R",105439,"R",0,"R",4160996,2,"Z",0,"R",598812,"R",3512711,"R",40742,"R",4152265,"R",64410,"R",707365,"R",771775,"R",9085036,9085036,"R ",51298,"R ",49138, 1
145831,2,"R",38595,"R",52148,"R",85,"R",1159,"R",16293,"R",39754,"R",68526,"R",108280,"R",4615,"R",37966,"R",42581,"R",0,"R",228753,1,"R",43586,"R",35847,"R",53210,"R",6806,"R",95863,"R",2016,"R",23827,"R",25843,"R",394045,350459,"R ",1664,"R ",1438, 1
145886,1,"A",,"R",0,"R",1,"A",,"R",0,"A",,"R",1,"R",1,"A",,"R",116,"R",116,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
146010,2,"R",8112,"R",40444,"R",24,"R",1588,"R",0,"R",9700,"R",40468,"R",50168,"R",384,"R",8953,"R",9337,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
146205,2,"R",56424,"R",9589,"R",41,"R",3729,"R",64,"R",60153,"R",9694,"R",69847,"R",14952,"R",337,"R",15289,"R",0,"R",228806,1,"R",10949,"R",44874,"R",64875,"R",11047,"R",120796,"R",500,"R",2021,"R",2521,"R",363072,352123,"R ",2426,"R ",1351, 1
146241,2,"R",104926,"R",23494,"R",62,"R",1673,"R",0,"R",106599,"R",23556,"R",130155,"R",10969,"R",455,"R",11424,"R",0,"R",873293,1,"R",390510,"R",46904,"R",741648,"R",0,"R",788552,"R",0,"R",151592,"R",151592,"R",2203947,1813437,"R ",242,"R ",214, 1
146278,2,"R",15954,"R",0,"R",57,"R",3310,"R",0,"R",19264,"R",57,"R",19321,"R",2183,"R",2951,"R",5134,"R",2,"R",116267,1,"R",34334,"R",11321,"R",61137,"R",2584,"R",75042,"R",0,"R",13180,"R",13180,"R",238823,204489,"R ",323,"R ",563, 1
146296,2,"R",72435,"R",59098,"R",98,"R",23374,"R",7948,"R",95809,"R",67144,"R",162953,"R",22439,"R",800000,"R",822439,"R",1,"R",624902,1,"R",152895,"R",70357,"R",106003,"R",51880,"R",228240,"R",600,"R",13892,"R",14492,"R",1020529,867634,"R ",3110,"R ",1818, 2
146339,2,"R",120328,"R",2243,"R",60,"R",46805,"R",0,"R",167133,"R",2303,"R",169436,"R",11345,"R",10,"R",11355,"R",0,"R",300161,1,"R",52283,"R",22347,"R",120932,"R",0,"R",143279,"R",0,"R",23169,"R",23169,"R",518892,466609,"R ",2677,"R ",7242, 1
146348,2,"R",38229,"R",355,"R",39,"R",2238,"R",10,"R",40467,"R",404,"R",40871,"R",8460,"R",38,"R",8498,"R",0,"R",230006,2,"R",0,"R",42621,"R",65090,"R",323,"R",108034,"R",320,"R",15959,"R",16279,"R",354319,354319,"R ",2185,"R ",600, 1
146366,2,"R",17571,"R",12675,"R",37,"R",585,"Z",0,"R",18156,"R",12712,"R",30868,"R",2742,"R",12781,"R",15523,"R",0,"R",145037,1,"R",32324,"R",34716,"R",15332,"R",12945,"R",62993,"R",0,"R",0,"R",0,"R",240354,208030,"R ",2742,"R ",2726, 1
146393,2,"R",11484,"R",0,"R",23,"R",250,"R",0,"R",11734,"R",23,"R",11757,"R",3994,"R",0,"R",3994,"R",0,"R",98593,1,"R",18902,"R",12000,"R",13992,"R",11508,"R",37500,"R",0,"R",360,"R",360,"R",155355,136453,"R ",137,"R ",272, 1
146418,2,"R",64261,"R",76107,"R",56,"R",1795,"R",3301,"R",66056,"R",79464,"R",145520,"R",14146,"R",1010,"R",15156,"R",0,"R",384768,1,"R",68244,"R",55498,"R",41598,"R",0,"R",97096,"R",1991,"R",29772,"R",31763,"R",581871,513627,"R ",2056,"R ",536, 1
146427,2,"R",340608,"R",8973,"R",56,"R",14026,"R",125148,"R",354634,"R",134177,"R",488811,"R",11119,"R",15613,"R",26732,"R",1,"R",726392,2,"Z",0,"R",61520,"R",252646,"R",20038,"R",334204,"R",6319,"R",180559,"R",186878,"R",1247474,1247474,"R ",6481,"R ",9515, 1
146472,2,"R",98434,"R",53008,"R",99,"R",8978,"R",0,"R",107412,"R",53107,"R",160519,"R",22501,"R",167187,"R",189688,"R",2,"R",1250874,1,"R",83553,"R",222341,"R",314293,"R",15180,"R",551814,"R",0,"R",51405,"R",51405,"R",1937646,1854093,"R ",2805,"R ",1620, 1
146481,2,"R",246792,"R",150010,"R",88,"R",8614,"R",112820,"R",255406,"R",262918,"R",518324,"R",21899,"R",1612,"R",23511,"R",0,"R",689310,2,"R",0,"R",75653,"R",442534,"R",8103,"R",526290,"R",6459,"R",101845,"R",108304,"R",1323904,1323904,"R ",5194,"R ",8393, 1
146490,1,"A",,"R",0,"R",1,"A",,"R",0,"A",,"R",1,"R",1,"A",,"R",3456,"R",3456,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
146506,2,"R",23937,"R",68750,"R",72,"R",2355,"R",11688,"R",26292,"R",80510,"R",106802,"R",14018,"R",68,"R",14086,"R",0,"R",232592,1,"R",61252,"R",43174,"R",159255,"R",495,"R",202924,"R",0,"R",27533,"R",27533,"R",524301,463049,"R ",3314,"R ",4962, 2
146533,2,"R",1970,"R",177,"R",24,"R",336,"R",8,"R",2306,"R",209,"R",2515,"R",506,"R",173,"R",679,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
146603,2,"R",47001,"R",123,"R",44,"R",2346,"Z",0,"R",49347,"R",167,"R",49514,"R",3795,"R",130,"R",3925,"R",0,"R",235400,1,"R",50426,"R",30000,"R",45000,"R",0,"R",75000,"R",0,"R",0,"R",0,"R",360826,310400,"R ",1186,"R ",839, 1
146612,2,"R",141150,"R",204209,"R",121,"R",13419,"R",140108,"R",154569,"R",344438,"R",499007,"R",5554,"R",22752,"R",28306,"R",0,"R",679621,2,"R",0,"R",13526,"R",261835,"R",5315,"R",280676,"R",0,"R",340299,"R",340299,"R",1300596,1300596,"R ",2526,"R ",2689, 1
146667,2,"R",106663,"R",52784,"R",63,"R",8989,"R",1957,"R",115652,"R",54804,"R",170456,"R",25284,"R",4744,"R",30028,"R",1,"R",222640,1,"R",41854,"R",53968,"R",25214,"R",0,"R",79182,"R",1283,"R",17558,"R",18841,"R",362517,320663,"R ",5001,"R ",2104, 1
146676,2,"R",34176,"R",3826,"R",41,"R",101,"R",18358,"R",34277,"R",22225,"R",56502,"R",468,"R",6978,"R",7446,"R",0,"R",127835,1,"R",24350,"R",2224,"R",20572,"R",253,"R",23049,"R",0,"R",10637,"R",10637,"R",185871,161521,"R ",473,"R ",310, 1
146685,2,"R",68019,"R",47626,"R",52,"R",2406,"R",4340,"R",70425,"R",52018,"R",122443,"R",13071,"R",7682,"R",20753,"R",0,"R",587576,1,"R",115287,"R",113420,"R",100309,"R",0,"R",213729,"R",1500,"R",31315,"R",32815,"R",949407,834120,"R ",3103,"R ",2578, 1
146700,2,"R",1436,"R",260,"R",10,"R",70,"R",8,"R",1506,"R",278,"R",1784,"R",1506,"R",278,"R",1784,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
146719,2,"R",1356761,"R",695658,"R",525,"R",12168,"R",218,"R",1368929,"R",696401,"R",2065330,"R",180707,"R",4636,"R",185343,"R",6,"R",5435411,1,"R",1454910,"R",1090523,"R",6087773,"R",482531,"R",7660827,"R",57030,"R",654778,"R",711808,"R",15262956,13808046,"R ",22804,"R ",24150, 1
146728,2,"R",289645,"R",3282,"R",29,"R",119063,"R",1495,"R",408708,"R",4806,"R",413514,"R",11842,"R",27619,"R",39461,"R",0,"R",349748,1,"R",86253,"R",44209,"R",65033,"R",0,"R",109242,"R",2884,"R",59005,"R",61889,"R",607132,520879,"R ",922,"R ",115, 1
146755,2,"R",800,"R",3000,"R",6,"R",0,"R",50,"R",800,"R",3056,"R",3856,"R",750,"R",3056,"R",3806,"R",1,"R",48000,1,"R",7500,"R",0,"R",250000,"R",50000,"R",300000,"R",100,"R",200,"R",300,"R",355800,348300,"R ",500,"R ",190, 1
146816,2,"R",1150,"R",1000,"R",2,"R",0,"R",1,"R",1150,"R",1003,"R",2153,"R",29,"R",920,"R",949,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
146825,2,"R",87300,"R",4591,"R",42,"R",893,"R",13638,"R",88193,"R",18271,"R",106464,"R",2104,"R",108,"R",2212,"R",0,"R",137526,1,"R",27976,"R",6939,"R",43623,"R",0,"R",50562,"R",0,"R",12579,"R",12579,"R",228643,200667,"R ",1005,"R ",675, 1
147004,2,"R",44003,"R",1246,"R",70,"R",4329,"R",127,"R",48332,"R",1443,"R",49775,"R",12119,"R",348,"R",12467,"R",0,"R",578656,1,"R",95024,"R",26365,"R",139841,"R",1792,"R",167998,"R",0,"R",1691,"R",1691,"R",843369,748345,"R ",384,"R ",309, 1
147013,2,"R",76806,"R",11853,"R",59,"R",5099,"R",7229,"R",81905,"R",19141,"R",101046,"R",6343,"R",2142,"R",8485,"R",0,"R",292829,1,"R",54393,"R",32716,"R",125179,"R",18568,"R",176463,"R",853,"R",17589,"R",18442,"R",542127,487734,"R ",129,"R ",510, 1
147031,2,"R",39645,"Z",0,"R",22,"R",33,"R",1,"R",39678,"R",23,"R",39701,"R",1116,"R",5,"R",1121,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
147129,2,"R",4875,"R",156,"Z",0,"R",173,"R",142,"R",5048,"R",298,"R",5346,"R",875,"R",14730,"R",15605,"R",0,"R",55670,2,"R",0,"R",27450,"R",41000,"R",1445,"R",69895,"R",0,"R",0,"R",0,"R",125565,125565,"R ",821,"R ",92, 1
147165,2,"R",3412,"R",139683,"R",18,"R",25,"R",0,"R",3437,"R",139701,"R",143138,"R",296,"R",4528,"R",4824,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
147244,2,"R",167802,"R",22272,"R",133,"R",11690,"R",6669,"R",179492,"R",29074,"R",208566,"R",18230,"R",280559,"R",298789,"R",0,"R",369833,2,"Z",0,"R",26297,"R",168912,"R",10306,"R",205515,"R",264,"R",34963,"R",35227,"R",610575,610575,"R ",4470,"R ",4643, 1
147341,2,"R",206954,"R",33996,"R",115,"R",124125,"R",621531,"R",331079,"R",655642,"R",986721,"R",6505,"R",2544,"R",9049,"R",0,"R",333517,1,"R",97480,"R",54131,"R",267748,"R",5272,"R",327151,"R",11167,"R",754251,"R",765418,"R",1523566,1426086,"R ",2973,"R ",2805, 1
147369,2,"R",259285,"R",11192,"R",98,"R",16624,"R",140781,"R",275909,"R",152071,"R",427980,"R",116959,"R",6513,"R",123472,"R",2,"R",720578,1,"R",35780,"R",224787,"R",181800,"R",0,"R",406587,"R",3000,"R",35250,"R",38250,"R",1201195,1165415,"R ",1276,"R ",1415, 2
147378,2,"R",64610,"R",443,"R",64,"R",8010,"R",354,"R",72620,"R",861,"R",73481,"R",51134,"R",5459,"R",56593,"R",0,"R",1205726,1,"R",274689,"R",113350,"R",151505,"R",1560,"R",266415,"R",10000,"R",153959,"R",163959,"R",1910789,1636100,"R ",593,"R ",418, 1
147411,2,"R",50882,"R",102,"R",35,"R",1722,"R",0,"R",52604,"R",137,"R",52741,"R",4570,"R",41322,"R",45892,"R",0,"R",357865,1,"R",31982,"R",70400,"R",143088,"R",0,"R",213488,"R",0,"R",31457,"R",31457,"R",634792,602810,"R ",2244,"R ",463, 1
147536,2,"R",84804,"R",23778,"R",76,"R",5127,"R",40547,"R",89931,"R",64401,"R",154332,"R",4080,"R",18182,"R",22262,"R",3,"R",855933,1,"R",238843,"R",49854,"R",255129,"R",19485,"R",324468,"R",416,"R",38201,"R",38617,"R",1457861,1219018,"R ",3257,"R ",3641, 1
147590,2,"R",15134,"R",36820,"R",47,"R",311,"R",36335,"R",15445,"R",73202,"R",88647,"R",7518,"R",16929,"R",24447,"R",0,"R",332505,2,"R",0,"R",8000,"R",119000,"R",500,"R",127500,"R",300,"R",16156,"R",16456,"R",476461,476461,"R ",715,"R ",635, 2
147660,2,"R",127514,"R",51943,"R",129,"R",3325,"R",8472,"R",130839,"R",60544,"R",191383,"R",28246,"R",27126,"R",55372,"R",0,"R",662799,1,"R",136341,"R",96222,"R",406193,"R",6438,"R",508853,"R",1680,"R",121748,"R",123428,"R",1431421,1295080,"R ",4209,"R ",7844, 1
147679,2,"R",247573,"R",15605,"R",117,"R",10275,"R",15719,"R",257848,"R",31441,"R",289289,"R",22525,"R",3203,"R",25728,"R",0,"R",672715,1,"R",119598,"R",153504,"R",296408,"R",0,"R",449912,"R",8902,"R",39870,"R",48772,"R",1290997,1171399,"R ",6119,"R ",5143, 1
147697,2,"R",49181,"R",3465,"R",14,"R",2790,"R",0,"R",51971,"R",3479,"R",55450,"R",4336,"R",55,"R",4391,"R",0,"R",91457,1,"R",11332,"R",8884,"R",18574,"R",12560,"R",40018,"R",671,"R",14089,"R",14760,"R",157567,146235,"R ",1667,"R ",1774, 2
147703,2,"R",2384121,"R",497985,"R",339,"R",119432,"R",5743707,"R",2503553,"R",6242031,"R",8745584,"R",53157,"R",373451,"R",426608,"R",3,"R",4603243,2,"R",0,"R",761885,"R",4198095,"R",228205,"R",5188185,"R",19220,"R",676001,"R",695221,"R",10486649,10486649,"R ",30121,"R ",27659, 1
147749,2,"R",12390,"R",30,"R",70,"R",45,"Z",0,"R",12435,"R",100,"R",12535,"R",1214,"R",11092,"R",12306,"R",1,"R",148768,1,"R",26544,"R",27813,"R",41869,"R",64,"R",69746,"R",0,"R",8574,"R",8574,"R",253632,227088,"R ",72,"R ",45, 1
147767,2,"R",1674959,"R",1306490,"R",2052,"R",218866,"R",139924,"R",1893825,"R",1448466,"R",3342291,"R",144561,"R",4423602,"R",4568163,"R",2,"R",15113526,1,"R",3904743,"R",3843501,"R",11827140,"R",137609,"R",15808250,"R",555552,"R",3439799,"R",3995351,"R",38821870,34917127,"R ",40359,"R ",44826, 1
147776,2,"R",688147,"R",156705,"R",188,"R",10184,"R",1470,"R",698331,"R",158363,"R",856694,"R",50248,"R",2760,"R",53008,"R",2,"R",2038130,2,"Z",0,"R",121822,"R",798106,"R",50679,"R",970607,"R",0,"R",147463,"R",147463,"R",3156200,3156200,"R ",9479,"R ",12581, 1
147800,2,"R",109109,"R",6610,"R",75,"R",684,"R",11,"R",109793,"R",6696,"R",116489,"R",15973,"R",589,"R",16562,"R",1,"R",1357405,1,"R",154500,"R",100360,"R",163010,"R",1526,"R",264896,"R",1000,"R",78940,"R",79940,"R",1856741,1702241,"R ",2825,"R ",2608, 1
147828,2,"R",159187,"R",169095,"R",189,"R",3565,"R",8882,"R",162752,"R",178166,"R",340918,"R",16910,"R",44746,"R",61656,"R",0,"R",723860,1,"R",238600,"R",30482,"R",419031,"R",5941,"R",455454,"R",1614,"R",419740,"R",421354,"R",1839268,1600668,"R ",10690,"R ",5194, 1
147916,2,"R",98459,"R",140915,"R",41,"R",10113,"R",20736,"R",108572,"R",161692,"R",270264,"R",30201,"R",5133,"R",35334,"R",0,"R",771445,1,"R",220274,"R",81792,"R",111519,"R",22972,"R",216283,"R",1300,"R",78169,"R",79469,"R",1287471,1067197,"R ",7149,"R ",1923, 1
148007,2,"R",37070,"R",137153,"R",51,"R",1333,"R",163871,"R",38403,"R",301075,"R",339478,"R",7159,"R",64394,"R",71553,"R",0,"R",586474,1,"R",104595,"R",65179,"R",80805,"R",23000,"R",168984,"R",3740,"R",41853,"R",45593,"R",905646,801051,"R ",4927,"R ",1543, 1
148016,2,"R",177318,"R",280230,"R",63,"R",4951,"R",5995,"R",182269,"R",286288,"R",468557,"R",5890,"R",37676,"R",43566,"R",0,"R",541323,2,"R",0,"R",47914,"R",123845,"R",3166,"R",174925,"R",0,"R",28052,"R",28052,"R",744300,744300,"R ",1619,"R ",2727, 1
148131,2,"R",134518,"R",2073,"R",42,"R",164814,"R",4077,"R",299332,"R",6192,"R",305524,"R",7362,"R",591,"R",7953,"R",0,"R",218661,1,"R",30667,"R",14524,"R",95828,"R",8398,"R",118750,"R",0,"R",22428,"R",22428,"R",390506,359839,"R ",2524,"R ",1112, 2
148140,2,"R",524,"R",46,"R",9,"R",16,"R",0,"R",540,"R",55,"R",595,"R",14,"R",1098,"R",1112,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
148177,2,"R",15384,"R",197108,"R",61,"R",3798,"R",383186,"R",19182,"R",580355,"R",599537,"R",2665,"R",375232,"R",377897,"R",0,"R",110612,1,"R",15225,"R",36119,"R",57068,"R",3142,"R",96329,"R",0,"R",0,"R",0,"R",222166,206941,"R ",0,"R ",1, 1
148256,2,"R",13804,"R",20616,"R",21087,"R",1627,"R",32458,"R",15431,"R",74161,"R",89592,"R",2258,"R",139969,"R",142227,"R",0,"R",164793,1,"R",26365,"R",35826,"R",53920,"R",0,"R",89746,"R",0,"R",15661,"R",15661,"R",296565,270200,"R ",2078,"R ",434, 1
148292,2,"R",26534,"R",4614,"R",43,"R",926,"R",6694,"R",27460,"R",11351,"R",38811,"R",3812,"R",3760,"R",7572,"R",0,"R",175260,1,"R",57258,"R",10503,"R",49282,"R",4928,"R",64713,"R",1151,"R",8228,"R",9379,"R",306610,249352,"R ",967,"R ",970, 1
148335,2,"R",161574,"R",41676,"R",43,"R",34325,"R",8938,"R",195899,"R",50657,"R",246556,"R",23829,"R",263,"R",24092,"R",7,"R",246879,1,"R",73850,"R",89012,"R",165413,"R",0,"R",254425,"R",0,"R",14445,"R",14445,"R",589599,515749,"R ",10750,"R ",211, 1
148380,2,"R",92225,"R",14720,"R",89,"R",11385,"Z",0,"R",103610,"R",14809,"R",118419,"R",9640,"R",7728,"R",17368,"R",0,"R",578983,1,"R",316628,"R",105919,"R",175375,"R",0,"R",281294,"R",0,"R",71449,"R",71449,"R",1248354,931726,"R ",1616,"R ",382, 2
148399,2,"R",1985,"R",0,"R",2,"R",0,"R",0,"R",1985,"R",2,"R",1987,"R",40,"R",1917,"R",1957,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
148405,2,"R",134831,"R",140140,"R",27,"R",1767,"R",31875,"R",136598,"R",172042,"R",308640,"R",5172,"R",90733,"R",95905,"R",1,"R",150000,2,"R",0,"R",2045,"R",97561,"R",32355,"R",131961,"R",0,"R",12195,"R",12195,"R",294156,294156,"R ",329,"R ",2031, 1
148487,2,"R",165378,"R",49951,"R",115,"R",19366,"R",5957,"R",184744,"R",56023,"R",240767,"R",35320,"R",38554,"R",73874,"R",1,"R",1158972,1,"R",225669,"R",146945,"R",548681,"R",55218,"R",750844,"R",22639,"R",29386,"R",52025,"R",2187510,1961841,"R ",6857,"R ",7259, 1
148496,2,"R",247967,"R",9389,"R",114,"R",3840,"R",11443,"R",251807,"R",20946,"R",272753,"R",22751,"R",11017,"R",33768,"R",0,"R",1071161,1,"R",296845,"R",115000,"R",459500,"R",41529,"R",616029,"R",11000,"R",37491,"R",48491,"R",2032526,1735681,"R ",2992,"R ",7735, 1
148511,2,"R",42540,"R",8392,"R",38,"R",3905,"R",6,"R",46445,"R",8436,"R",54881,"R",13949,"R",96642,"R",110591,"R",0,"R",1474345,1,"R",308898,"R",98136,"R",1893410,"R",0,"R",1991546,"R",1485,"R",1699151,"R",1700636,"R",5475425,5166527,"R ",7529,"R ",13244, 1
148575,2,"R",4835,"R",305,"R",59,"R",174,"R",93,"R",5009,"R",457,"R",5466,"R",4993,"R",356,"R",5349,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
148584,2,"R",112226,"R",6230,"R",96,"R",9309,"R",19148,"R",121535,"R",25474,"R",147009,"R",6153,"R",1010,"R",7163,"R",0,"R",450324,1,"R",160200,"R",19142,"R",48861,"R",140392,"R",208395,"R",2317,"R",62419,"R",64736,"R",883655,723455,"R ",495,"R ",1665, 1
148593,2,"R",7250,"R",1493,"R",44,"R",226,"R",6,"R",7476,"R",1543,"R",9019,"R",2412,"R",97315,"R",99727,"R",1,"R",224807,2,"R",0,"R",20853,"R",559737,"R",3116,"R",583706,"R",0,"R",124375,"R",124375,"R",932888,932888,"R ",492,"R ",1554, 1
148627,2,"R",122527,"R",6583,"R",90,"R",7751,"R",1,"R",130278,"R",6674,"R",136952,"R",14612,"R",591,"R",15203,"R",0,"R",731334,1,"R",165873,"R",58000,"R",373250,"R",431250,"R",862500,"R",0,"R",85000,"R",85000,"R",1844707,1678834,"R ",4006,"R ",5244, 1
148654,2,"R",486917,"R",213380,"R",313,"R",8473,"R",1901,"R",495390,"R",215594,"R",710984,"R",14899,"R",180812,"R",195711,"R",0,"R",1212702,2,"Z",0,"R",448476,"R",727229,"R",54501,"R",1230206,"R",5145,"R",325381,"R",330526,"R",2773434,2773434,"R ",9334,"R ",5321, 0
148672,2,"R",48817,"R",29161,"R",49,"R",4879,"R",11767,"R",53696,"R",40977,"R",94673,"R",10517,"R",333,"R",10850,"R",0,"R",161956,1,"R",18796,"R",59924,"R",12601,"R",240,"R",72765,"R",2085,"R",15858,"R",17943,"R",271460,252664,"R ",4082,"R ",585, 1
148821,2,"R",36984,"R",20,"R",31,"R",1642,"R",0,"R",38626,"R",51,"R",38677,"R",2885,"R",13,"R",2898,"R",0,"R",90705,1,"R",1698,"R",11304,"R",18295,"R",0,"R",29599,"R",0,"R",10322,"R",10322,"R",132324,130626,"R ",1567,"R ",621, 1
148849,2,"R",20000,"R",0,"R",0,"R",206,"R",10,"R",20206,"R",10,"R",20216,"R",150,"R",10,"R",160,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
148876,2,"R",15238,"R",216117,"R",41,"R",336,"R",9,"R",15574,"R",216167,"R",231741,"R",4314,"R",643,"R",4957,"R",0,"R",81770,1,"R",19100,"R",2000,"R",30700,"R",0,"R",32700,"R",0,"R",3300,"R",3300,"R",136870,117770,"R ",19,"R ",5, 2
148885,2,"R",180338,"R",512,"Z",0,"R",390,"R",98,"R",180728,"R",610,"R",181338,"R",19162,"R",520,"R",19682,"R",0,"R",303837,1,"R",83952,"R",89493,"R",63016,"R",0,"R",152509,"R",0,"R",53953,"R",53953,"R",594251,510299,"R ",7167,"R ",858, 2
148937,2,"R",39132,"R",26577,"R",54,"R",1477,"R",9210,"R",40609,"R",35841,"R",76450,"R",2191,"R",187,"R",2378,"R",0,"R",126803,2,"Z",0,"R",7811,"R",46182,"R",0,"R",53993,"R",0,"R",9803,"R",9803,"R",190599,190599,"R ",1218,"R ",112, 2
148982,2,"R",96989,"R",0,"R",41,"R",3067,"R",0,"R",100056,"R",41,"R",100097,"R",1536,"R",3316,"R",4852,"R",0,"R",147077,1,"R",15082,"R",4525,"R",23758,"R",2517,"R",30800,"R",0,"R",51535,"R",51535,"R",244494,229412,"R ",220,"R ",169, 1
148991,2,"R",15193,"R",0,"R",28,"R",869,"R",0,"R",16062,"R",28,"R",16090,"R",1025,"R",10258,"R",11283,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
149028,2,"R",2432,"R",146,"R",76,"R",334,"R",4,"R",2766,"R",226,"R",2992,"R",2674,"R",1,"R",2675,"R",0,"R",109877,2,"R",0,"R",23346,"R",33507,"R",1354,"R",58207,"R",0,"R",5200,"R",5200,"R",173284,173284,"R ",251,"R ",221, 2
149222,2,"R",3010002,"R",285320,"R",234,"R",2728501,"R",16850,"R",5738503,"R",302404,"R",6040907,"R",254251,"R",288104,"R",542355,"R",1,"R",4734118,1,"R",1641327,"R",857977,"R",5495081,"R",459482,"R",6812540,"R",61188,"R",626612,"R",687800,"R",13875785,12234458,"R ",37762,"R ",31138, 1
149231,2,"R",775583,"R",51071,"R",217,"R",34293,"R",0,"R",809876,"R",51288,"R",861164,"R",51503,"R",84490,"R",135993,"R",1,"R",2285796,2,"Z",0,"R",58471,"R",1380306,"R",102827,"R",1541604,"R",6836,"R",412832,"R",419668,"R",4247068,4247068,"R ",8342,"R ",14253, 1
149310,2,"R",1146,"R",0,"R",8,"R",107,"R",0,"R",1253,"R",8,"R",1261,"R",48,"R",8,"R",56,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
149329,2,"R",1500,"R",5000,"R",0,"R",0,"R",0,"R",1500,"R",5000,"R",6500,"R",0,"R",5000,"R",5000,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
149365,2,"R",23510,"R",100000,"R",12000,"R",12000,"R",5000,"R",35510,"R",117000,"R",152510,"R",11544,"R",289835,"R",301379,"R",1,"R",353850,1,"R",64228,"R",64000,"R",60000,"R",6052,"R",130052,"R",25835,"R",20000,"R",45835,"R",593965,529737,"R ",600,"R ",924, 1
149505,2,"R",72833,"R",6060,"R",44,"R",2398,"R",0,"R",75231,"R",6104,"R",81335,"R",16721,"R",410,"R",17131,"R",0,"R",224067,1,"R",63519,"R",55967,"R",129777,"R",832,"R",186576,"R",0,"R",22511,"R",22511,"R",496673,433154,"R ",2204,"R ",3733, 1
149514,2,"R",186634,"R",5883,"R",29,"R",0,"R",7121,"R",186634,"R",13033,"R",199667,"R",57011,"R",2374,"R",59385,"R",0,"R",390412,1,"R",180680,"R",73058,"R",91819,"R",86107,"R",250984,"R",2330,"R",154357,"R",156687,"R",978763,798083,"R ",3471,"R ",1887, 1
149532,2,"R",81948,"R",11175,"R",80,"R",2601,"R",0,"R",84549,"R",11255,"R",95804,"R",9475,"R",23637,"R",33112,"R",0,"R",738512,1,"R",149773,"R",126996,"R",126600,"R",0,"R",253596,"R",0,"R",26138,"R",26138,"R",1168019,1018246,"R ",2642,"R ",1139, 1
149639,2,"R",16576,"R",6719,"Z",0,"R",5681,"R",185289,"R",22257,"R",192008,"R",214265,"R",3887,"R",15561,"R",19448,"R",0,"R",101500,2,"R",0,"R",5339,"R",16151,"R",25,"R",21515,"R",2707,"R",1426,"R",4133,"R",127148,127148,"R ",102,"R ",63, 1
